ball,over,runs,innings,batsman,nonstriker_batsman,bowler,batting_team,bowling_team,run_out,match_id,final_total,wickets,last_5_over_wickets,last_5_over_runs,batteam,bowlteam,runs_tillnow,city,winner
1,7.1,1,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,1,33,2,1,29,Chennai,Mumbai Indians
6,6.6,0,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,1,40,2,1,29,Chennai,Mumbai Indians
5,6.5,2,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,1,38,2,1,31,Chennai,Mumbai Indians
4,6.4,1,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,1,37,2,1,32,Chennai,Mumbai Indians
3,6.3,0,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,1,37,2,1,32,Chennai,Mumbai Indians
2,6.2,1,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,1,36,2,1,33,Chennai,Mumbai Indians
1,6.1,0,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,1,36,2,1,33,Chennai,Mumbai Indians
6,5.6,6,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,38,2,1,39,Chennai,Mumbai Indians
5,5.5,0,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,38,2,1,39,Chennai,Mumbai Indians
4,5.4,4,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,34,2,1,43,Chennai,Mumbai Indians
3,5.3,0,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,34,2,1,43,Chennai,Mumbai Indians
2,5.2,1,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,33,2,1,44,Chennai,Mumbai Indians
1,5.1,0,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,33,2,1,44,Chennai,Mumbai Indians
6,4.6,0,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,33,2,1,44,Chennai,Mumbai Indians
5,4.5,2,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,31,2,1,46,Chennai,Mumbai Indians
4,4.4,1,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,30,2,1,47,Chennai,Mumbai Indians
3,4.3,4,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,26,2,1,51,Chennai,Mumbai Indians
2,4.2,4,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,22,2,1,55,Chennai,Mumbai Indians
1,4.1,0,2,Suryakumar Yadav,Ishan Kishan,Deepak Chahar,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,22,2,1,55,Chennai,Mumbai Indians
2,12.2,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,37,2,1,56,Chennai,Mumbai Indians
1,12.1,0,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,37,2,1,56,Chennai,Mumbai Indians
6,11.6,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,40,2,1,57,Chennai,Mumbai Indians
5,11.5,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,39,2,1,58,Chennai,Mumbai Indians
4,11.4,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,38,2,1,59,Chennai,Mumbai Indians
3,11.3,0,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,38,2,1,59,Chennai,Mumbai Indians
2,11.2,0,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,38,2,1,59,Chennai,Mumbai Indians
1,11.1,2,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,36,2,1,61,Chennai,Mumbai Indians
6,10.6,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,46,2,1,62,Chennai,Mumbai Indians
5,10.5,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,45,2,1,63,Chennai,Mumbai Indians
4,10.4,4,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,41,2,1,67,Chennai,Mumbai Indians
3,10.3,4,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,37,2,1,71,Chennai,Mumbai Indians
2,10.2,0,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,37,2,1,71,Chennai,Mumbai Indians
1,10.1,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,36,2,1,72,Chennai,Mumbai Indians
6,9.6,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,46,2,1,73,Chennai,Mumbai Indians
5,9.5,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,45,2,1,74,Chennai,Mumbai Indians
4,9.4,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,44,2,1,75,Chennai,Mumbai Indians
3,9.3,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,43,2,1,76,Chennai,Mumbai Indians
2,9.2,4,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,39,2,1,80,Chennai,Mumbai Indians
1,9.1,2,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,37,2,1,82,Chennai,Mumbai Indians
6,8.6,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,1,38,2,1,83,Chennai,Mumbai Indians
5,8.5,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,1,37,2,1,84,Chennai,Mumbai Indians
4,8.4,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,1,36,2,1,85,Chennai,Mumbai Indians
3,8.3,0,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,1,36,2,1,85,Chennai,Mumbai Indians
2,8.2,1,2,Ishan Kishan,Suryakumar Yadav,Imran Tahir,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,1,35,2,1,86,Chennai,Mumbai Indians
2,16.2,2,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,37,2,1,88,Chennai,Mumbai Indians
1,16.1,1,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,36,2,1,89,Chennai,Mumbai Indians
6,15.6,1,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,46,2,1,90,Chennai,Mumbai Indians
5,15.5,0,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,46,2,1,90,Chennai,Mumbai Indians
4,15.4,4,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,42,2,1,94,Chennai,Mumbai Indians
3,15.3,0,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,42,2,1,94,Chennai,Mumbai Indians
2,15.2,1,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,41,2,1,95,Chennai,Mumbai Indians
1,15.1,2,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,39,2,1,97,Chennai,Mumbai Indians
6,14.6,0,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,49,2,1,97,Chennai,Mumbai Indians
5,14.5,1,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,48,2,1,98,Chennai,Mumbai Indians
4,14.4,2,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,46,2,1,100,Chennai,Mumbai Indians
3,14.3,0,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,46,2,1,100,Chennai,Mumbai Indians
2,14.2,0,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,46,2,1,100,Chennai,Mumbai Indians
1,14.1,4,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,42,2,1,104,Chennai,Mumbai Indians
6,13.6,0,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,1,1,47,2,1,104,Chennai,Mumbai Indians
5,13.5,0,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,1,0,47,2,1,104,Chennai,Mumbai Indians
4,13.4,0,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,47,2,1,104,Chennai,Mumbai Indians
3,13.3,1,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,46,2,1,105,Chennai,Mumbai Indians
2,13.2,4,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,42,2,1,109,Chennai,Mumbai Indians
1,13.1,0,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,38,2,1,109,Chennai,Mumbai Indians
1,13.1,4,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,38,2,1,113,Chennai,Mumbai Indians
6,12.6,4,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,40,2,1,117,Chennai,Mumbai Indians
5,12.5,1,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,39,2,1,118,Chennai,Mumbai Indians
4,12.4,1,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,38,2,1,119,Chennai,Mumbai Indians
3,12.3,0,2,Suryakumar Yadav,Ishan Kishan,Ravindra Jadeja,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,0,38,2,1,119,Chennai,Mumbai Indians
3,18.3,1,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,39,2,1,120,Chennai,Mumbai Indians
2,18.2,4,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,35,2,1,124,Chennai,Mumbai Indians
1,18.1,1,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,34,2,1,125,Chennai,Mumbai Indians
6,17.6,0,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,41,2,1,125,Chennai,Mumbai Indians
5,17.5,0,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,41,2,1,125,Chennai,Mumbai Indians
4,17.4,0,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,41,2,1,125,Chennai,Mumbai Indians
3,17.3,0,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,41,2,1,125,Chennai,Mumbai Indians
2,17.2,0,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,41,2,1,125,Chennai,Mumbai Indians
1,17.1,1,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,40,2,1,126,Chennai,Mumbai Indians
6,16.6,1,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,44,2,1,127,Chennai,Mumbai Indians
5,16.5,2,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,42,2,1,129,Chennai,Mumbai Indians
4,16.4,2,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,40,2,1,131,Chennai,Mumbai Indians
3,16.3,1,2,Suryakumar Yadav,Hardik Pandya,Dwayne Bravo,Mumbai Indians,Chennai Super Kings,No,1181764,132,0,2,39,2,1,132,Chennai,Mumbai Indians
6,3.6,4,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,33,1,2,4,Hyderabad (Deccan),Mumbai Indians
5,3.5,0,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,33,1,2,4,Hyderabad (Deccan),Mumbai Indians
4,3.4,0,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,33,1,2,4,Hyderabad (Deccan),Mumbai Indians
3,3.3,1,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,32,1,2,5,Hyderabad (Deccan),Mumbai Indians
2,3.2,1,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,31,1,2,6,Hyderabad (Deccan),Mumbai Indians
1,3.1,1,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,30,1,2,7,Hyderabad (Deccan),Mumbai Indians
6,2.6,1,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,29,1,2,8,Hyderabad (Deccan),Mumbai Indians
5,2.5,6,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,23,1,2,14,Hyderabad (Deccan),Mumbai Indians
4,2.4,0,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,23,1,2,14,Hyderabad (Deccan),Mumbai Indians
3,2.3,6,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,17,1,2,20,Hyderabad (Deccan),Mumbai Indians
2,2.2,0,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,16,1,2,20,Hyderabad (Deccan),Mumbai Indians
2,2.2,1,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,16,1,2,21,Hyderabad (Deccan),Mumbai Indians
1,2.1,6,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,10,1,2,27,Hyderabad (Deccan),Mumbai Indians
6,1.6,0,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,10,1,2,27,Hyderabad (Deccan),Mumbai Indians
5,1.5,6,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,4,1,2,33,Hyderabad (Deccan),Mumbai Indians
4,1.4,0,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,4,1,2,33,Hyderabad (Deccan),Mumbai Indians
3,1.3,0,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,4,1,2,33,Hyderabad (Deccan),Mumbai Indians
2,1.2,0,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,4,1,2,33,Hyderabad (Deccan),Mumbai Indians
1,1.1,2,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,2,1,2,35,Hyderabad (Deccan),Mumbai Indians
6,0.6,0,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,2,1,2,35,Hyderabad (Deccan),Mumbai Indians
5,0.5,0,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,2,1,2,35,Hyderabad (Deccan),Mumbai Indians
4,0.4,0,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,2,1,2,35,Hyderabad (Deccan),Mumbai Indians
3,0.3,0,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,2,1,2,35,Hyderabad (Deccan),Mumbai Indians
2,0.2,1,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,1,1,2,36,Hyderabad (Deccan),Mumbai Indians
1,0.1,1,1,Quinton de Kock,Rohit Sharma,Deepak Chahar,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,0,1,2,37,Hyderabad (Deccan),Mumbai Indians
1,8.1,1,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,23,1,2,38,Hyderabad (Deccan),Mumbai Indians
6,7.6,0,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,43,1,2,38,Hyderabad (Deccan),Mumbai Indians
5,7.5,0,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,43,1,2,38,Hyderabad (Deccan),Mumbai Indians
4,7.4,1,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,42,1,2,39,Hyderabad (Deccan),Mumbai Indians
3,7.3,1,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,41,1,2,40,Hyderabad (Deccan),Mumbai Indians
2,7.2,1,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,40,1,2,41,Hyderabad (Deccan),Mumbai Indians
1,7.1,0,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,40,1,2,41,Hyderabad (Deccan),Mumbai Indians
6,6.6,1,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,47,1,2,42,Hyderabad (Deccan),Mumbai Indians
5,6.5,0,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,47,1,2,42,Hyderabad (Deccan),Mumbai Indians
4,6.4,1,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,46,1,2,43,Hyderabad (Deccan),Mumbai Indians
3,6.3,1,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,45,1,2,44,Hyderabad (Deccan),Mumbai Indians
2,6.2,1,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,44,1,2,45,Hyderabad (Deccan),Mumbai Indians
1,6.1,1,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,43,1,2,46,Hyderabad (Deccan),Mumbai Indians
6,5.6,0,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,45,1,2,46,Hyderabad (Deccan),Mumbai Indians
5,5.5,0,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,45,1,2,46,Hyderabad (Deccan),Mumbai Indians
4,5.4,0,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,45,1,2,46,Hyderabad (Deccan),Mumbai Indians
3,5.3,0,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,45,1,2,46,Hyderabad (Deccan),Mumbai Indians
2,5.2,0,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,1,1,45,1,2,46,Hyderabad (Deccan),Mumbai Indians
1,5.1,0,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,1,45,1,2,46,Hyderabad (Deccan),Mumbai Indians
6,4.6,0,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,1,45,1,2,46,Hyderabad (Deccan),Mumbai Indians
5,4.5,0,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,1,0,45,1,2,46,Hyderabad (Deccan),Mumbai Indians
4,4.4,6,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,39,1,2,52,Hyderabad (Deccan),Mumbai Indians
3,4.3,0,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,39,1,2,52,Hyderabad (Deccan),Mumbai Indians
2,4.2,1,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,38,1,2,53,Hyderabad (Deccan),Mumbai Indians
1,4.1,1,1,Quinton de Kock,Rohit Sharma,Shardul Thakur,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,37,1,2,54,Hyderabad (Deccan),Mumbai Indians
6,11.6,1,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,1,39,1,2,55,Hyderabad (Deccan),Mumbai Indians
5,11.5,0,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,1,39,1,2,55,Hyderabad (Deccan),Mumbai Indians
4,11.4,2,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,1,37,1,2,57,Hyderabad (Deccan),Mumbai Indians
3,11.3,0,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,1,37,1,2,57,Hyderabad (Deccan),Mumbai Indians
2,11.2,0,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,1,0,37,1,2,57,Hyderabad (Deccan),Mumbai Indians
1,11.1,2,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,0,35,1,2,59,Hyderabad (Deccan),Mumbai Indians
6,10.6,4,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,1,31,1,2,63,Hyderabad (Deccan),Mumbai Indians
5,10.5,1,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,1,30,1,2,64,Hyderabad (Deccan),Mumbai Indians
4,10.4,0,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,1,30,1,2,64,Hyderabad (Deccan),Mumbai Indians
3,10.3,4,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,1,26,1,2,68,Hyderabad (Deccan),Mumbai Indians
2,10.2,1,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,1,25,1,2,69,Hyderabad (Deccan),Mumbai Indians
1,10.1,0,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,1,25,1,2,69,Hyderabad (Deccan),Mumbai Indians
6,9.6,1,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,32,1,2,70,Hyderabad (Deccan),Mumbai Indians
5,9.5,4,1,Ishan Kishan,Suryakumar Yadav,Harbhajan Singh,Chennai Super Kings,Mumbai Indians,No,1181768,149,0,2,28,1,2,74,Hyderabad (Deccan),Mumbai Indians
